uniq_id,reference,bike_type,bike_size,bike_year,bike_year_circulation,bike_km,bike_color,bike_warranty,bike_description,price,bike_brand,bike_model,vendor_city,vendor_type,source,scrap_date,url
moto-selection-1183620,1183620,ROADSTER,1200,2014,0,30000,,,"Roadster DUCATI 1200 S  - Consommables ok - Rien à prévoir - Suspensions ohlins  - Carnet manuel - Valises + top case  - Garantie 3 mois (extension possible) - Reprise possible  panigale, monstro, 1000, z800, z900, street triple, speed triple, 1050, 675  ,Disponible à l'essai,Garantie 3 mois                                                                                            Toutes nos motos sont visibles et disponibles dans notre show Room de Vitrolles en France (13127)  Consultez notre stock de motos d'occasion sur notre boutique en ligne : bike-eco.fr - livraison en France possible - pole position motos vous propose plusieurs véhicules disponibles en stock - véhicules visibles dans nos locaux - pole position moto - rn 113, quartier l'agneau - 13127 vitrolles - horaires : - lundi 13h30-18h00 - mardi au vendredi 8h45-12h30 14h00-18h00 - samedi 9h00-12h30'                                                                                                                                       Téléphone = 04.42.79.22.22",8490,DUCATI,MONSTER 1200 S, Vitrolles,Pro,moto-selection,2021-06-05 16:17:08.509488,http://www.moto-selection.com/moto-occasion/ducati-monster-1200-s/1183620.html
moto-selection-1185404,1185404,ROUTIÈRE,900,2019,0,8890,,,"  ,Garantie 12 mois",7900,KAWASAKI,Z 900, Toulouse,Pro,moto-selection,2021-06-05 16:17:13.186071,http://www.moto-selection.com/moto-occasion/kawasaki-z-900/1185404.html
moto-selection-1156389,1156389,SPORTIVE,1100,1988,0,41010,,,"Occasion Honda Nantes Moto  SUZUKI 1100 GSXR DE 1988 AVEC 43000 KMS  Moto en excellent état. Aucun frais à prévoir. Moto en dépot vente  GSX R , youngtimer , classic , YZF , CBR  Démarches administratives sur place,Financement & Assurance possibles ,Livraison possible,Aucun consommable à prévoir,Révision faite,Entièrement d'origine,Très bon état général,Garantie 3 mois",8990,SUZUKI,GSX1100, Orvault,Pro,moto-selection,2021-06-05 16:17:17.584704,http://www.moto-selection.com/moto-occasion/suzuki-gsx1100/1156389.html
moto-selection-1178963,1178963,SCOOTER,250,2009,0,35000,,,"  ,Compatible Permis A2,Disponible à l'essai,Garantie 3 mois",2390,PIAGGIO,MP3 250 LT, Le Mans,Pro,moto-selection,2021-06-05 16:17:22.423916,http://www.moto-selection.com/moto-occasion/piaggio-mp3-250-lt/1178963.html
moto-selection-1128330,1128330,ROADSTER,1000,2006,0,20112,,,"Je vends ma moto HONDA CBF 1000 ABS.. Je décide malheureusement d'arrêter la moto à cause d'une hernie cervicale. J'ai très peu roulé avec (7000 km en 2 ans), il s'agit d'une seconde main. Avant moi, le propriétaire de 71 ans (qui n'a pas roulé beaucoup non plus) a préféré se mettre au '3 roues'.. Etant très soigneux, le véhicule a toujours stationné dans un box de garage fermé.",5300,HONDA,CBF, Marseille 07,Part,moto-selection,2021-06-05 16:17:26.958734,http://www.moto-selection.com/moto-occasion/honda-cbf/1128330.html
moto-selection-1186278,1186278,ROADSTER,750,2019,0,2300,,,"  ABS,Anti-patinage,Indicateur de rapport engagé,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 28/02/2022  LIVRAISON DE VOTRE MOTO POSSIBLE !!!  ",7990,SUZUKI,GSX-S 750, Bieville Beuville,Pro,moto-selection,2021-06-05 16:17:34.254182,http://www.moto-selection.com/moto-occasion/suzuki-gsx-s-750/1186278.html
moto-selection-1187548,1187548,CUSTOM,1811,2020,0,4500,,,"Indian roadmaster dark horse du 27/06/2020 , première main 4500 km ,noir mat. Un crédit vous engage et doit être remboursé.Vérifiez vos capacités de remboursement avant de vous engager.  ABS,Prise 12V,Prise USB,Valises,1ère main,Garantie 12 mois  // MOTO MOVE LIMOGES // MOTOMOVE // Depuis 1979, concessionnaire SUZUKI DUCATI HUSQVARNA GAS GAS KYMCO CAN AM MASH QUADRO ETC. 9 Rue Pierre de Fermat, 87280 LIMOGES. 05-55-33-44-61.  un crédit vous engage , vérifiez vos capacités de remboursement , plus de renseignements en magasin ",29500,INDIAN,ROADMASTER, Limoges,Pro,moto-selection,2021-06-05 16:17:38.320822,http://www.moto-selection.com/moto-occasion/indian-roadmaster/1187548.html
moto-selection-1181488,1181488,TRAIL,500,2019,0,2325,,,BENELLI TRK 502 A2 MOTO ELIGIBLE AU PERMIS A2 MISE EN CIRCULATION LE 18/09/2019 GARANTIE 1 AN POSSIBILITE D&#39ASSURANCE ET DE FINANCEMENT DE 12 A 60 MOIS AVEC OU SANS APPORT POUR TOUTE AUTRE QUESTION DEMANDER NICOLAS OU RUDI AU 03.44.28.24.24  ,5600,BENELLI,TR4 502, St Maximin,Pro,moto-selection,2021-06-05 16:17:44.286467,http://www.moto-selection.com/moto-occasion/benelli-tr4-502/1181488.html
moto-selection-1184509,1184509,ROADSTER,1200,2013,0,28000,,,Magnifique Ducati Diavel Strada Entretien des 30.000 kms effectué pour la vente ! Moto en dépot-vente : pas de reprise possible Livraison possible dans toute la France ( via Distribike)  Guillaume 04.90.87.70.70 Ducati Avignon  ,10490,DUCATI,DIAVEL STRADA, Avignon,Pro,moto-selection,2021-06-05 16:17:50.341027,http://www.moto-selection.com/moto-occasion/ducati-diavel-strada/1184509.html
moto-selection-1188141,1188141,SPORTIVE,600,2000,0,55197,,,"Procédure RSV Fourche et cadre à contrôler  Moteur tournant Disponible en région parisienne  * Livraison Bouches-du-Rhône = 156EUR * Livraison France (hors Corse) = 276EUR * Livraison Portugal et Espagne = MONCAO +351 912 127 178 / moncaotir@gmail.com * Livraison Allemagne et Belgique = ANNATRANS +32 56 84 36 22 / annatrans@sdgg.be  YAMAHA, YZF, YZR, TZR, R1, R6, 500, 600, 1000                                                                                              Toutes nos motos sont visibles et disponibles dans notre show Room de Vitrolles en France (13127)  Consultez notre stock de motos d'occasion sur notre boutique en ligne : bike-eco.fr - livraison en France possible - pole position motos vous propose plusieurs véhicules disponibles en stock - véhicules visibles dans nos locaux - pole position moto - rn 113, quartier l'agneau - 13127 vitrolles - horaires : - lundi 13h30-18h00 - mardi au vendredi 8h45-12h30 14h00-18h00 - samedi 9h00-12h30'                                                                                                                                       Téléphone = 04.42.79.22.22",1690,YAMAHA,YZF-R6, Vitrolles,Pro,moto-selection,2021-06-05 16:17:54.942583,http://www.moto-selection.com/moto-occasion/yamaha-yzf-r6/1188141.html
moto-selection-1151517,1151517,SCOOTER,650,2015,0,10000,,,"Burgman 650executive full option Tablier et manchons Selle et poignets chauffantes  Jantes couleur or Pneus et plaquettes frein neuves Contact david 06 11 35 42 68  ABS,Boite semi-automatique,Peinture mat ",6500,SUZUKI,BURGMAN, Montreuil,Pro,moto-selection,2021-06-05 16:17:57.669870,http://www.moto-selection.com/moto-occasion/suzuki-burgman/1151517.html
moto-selection-1189022,1189022,CUSTOM,1260,2019,0,2213,,,"DUCATI X DIAVEL !  Véhicule révisé, entretien et consommables a jour, aucun frais a prévoir. Options : Ligne échappement Termignoni + origine et sissy bar. Reprise et financement possibles. Livraison possible en France métropolitaine.   ",18000,DUCATI,X DIAVEL, Limonest,Pro,moto-selection,2021-06-05 16:18:03.725695,http://www.moto-selection.com/moto-occasion/ducati-x-diavel/1189022.html
moto-selection-1188712,1188712,SCOOTER,125,2020,0,2410,,,"  ABS,Peinture vernie,Assurance sur place,Démarches administratives sur place,Financement & Assurance possibles ,Financement possible,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,Assistance routière,Aucun consommable à prévoir,Dossier d'entretien complet,Double des clés ,Factures d'entretien,Manuel d'origine,Révision faite,Trousse à outil,Entièrement d'origine,Etat exceptionnel,Faible kilométrage,Première main,1ère main,Garantie constructeur jusqu'au 26/09/2025",2799,HONDA,PCX, Paris 11,Pro,moto-selection,2021-06-05 16:18:10.785809,http://www.moto-selection.com/moto-occasion/honda-pcx/1188712.html
moto-selection-1187425,1187425,SPORTIVE,250,2009,0,18170,,,"  Démarches administratives sur place,Financement possible,Pneu ar neuf,Pneu av neuf,Révision faite,Faible kilométrage,Compatible Permis A2,Garantie 12 mois",2899,KAWASAKI,NINJA 250R 33CV, Lens,Pro,moto-selection,2021-06-05 16:18:19.257495,http://www.moto-selection.com/moto-occasion/kawasaki-ninja-250r-33cv/1187425.html
moto-selection-1176475,1176475,SCOOTER,125,2015,0,11088,,,"  Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Plus de photos sur demande,Prix hors frais de préparation,Disponible à l'essai,Garantie 12 mois",2090,PIAGGIO,XEVO 125 SPORT, Tours,Pro,moto-selection,2021-06-05 16:18:24.880663,http://www.moto-selection.com/moto-occasion/piaggio-xevo-125-sport/1176475.html
moto-selection-1182902,1182902,SCOOTER,125,2015,0,30300,,,"  ABS,Poignées chauffantes,Prise USB,Tablier,Top case,Financement & Assurance possibles ,Plus de photos sur demande,Dossier d'entretien complet,Factures d'entretien,Manuel d'origine,Révision faite,Trousse à outil,Échappement d'origine,Première main,Véhicule en dépôt vente,1ère main",2790,HONDA,FORZA 125, Lescure D Albigeois,Pro,moto-selection,2021-06-05 16:18:29.448157,http://www.moto-selection.com/moto-occasion/honda-forza-125/1182902.html
moto-selection-1187192,1187192,ROUTIÈRE,1250,2019,0,10000,,,"Visible sur rdv : Couleur carbon black metallic - Style élégance   Packs dynamic - touring - confort  Keyless ride  Radio MP3 bluetooth  Gps Garmin Navigator VI  Protection couvre culasse inox    Gravage - Inscription ICA  Peinture spéciale  Support smartphone Zill  Relais bluetooth pour piloter et lire les playlists de son smartphone    Excellent état - Garage domicile et travail  Entretien BMW CO2 Boulogne Billancourt  Garantie 04/2022    ,Garantie constructeur jusqu'au 15/04/2022  TOUTES NOS OCCASIONS SONT VISIBLES UNIQUEMENT SUR RENDEZ-VOUS. MERCI DE PRENDRE CONTACT AVEC NOUS PAR MAIL AFIN DE CONVENIR D'UN RENDEZ-VOUS. PAS DE PAIEMENT EN 3 FOIS SANS FRAIS. REGLEMENT ACCEPTES : CB - CHEQUE DE BANQUE  - VIREMENT BANCAIRE - ESPECES ",18490,BMW,R 1250 GS, Paris 05,Pro,moto-selection,2021-06-05 16:18:35.546848,http://www.moto-selection.com/moto-occasion/bmw-r-1250-gs/1187192.html
moto-selection-1171161,1171161,TRAIL,1200,2014,0,38323,,,"BMW R1200 GS ABS EXCELLENT ÉTAT, ENTRETIENS RÉGULIERS CONCESSION BMW, SORT ENTRETIEN ANNUEL CONCESSION BMW, PNEUS NEUFS, SUPPORT + TOP CASE BMW, ETC... AMR24941-447-81  ABS,Anti-démarrage,Anti-patinage,Peinture vernie,Garantie 3 mois",11590,BMW,R 1200, Vittel,Pro,moto-selection,2021-06-05 16:18:37.020435,http://www.moto-selection.com/moto-occasion/bmw-r-1200/1171161.html
moto-selection-1180131,1180131,SCOOTER,125,2008,0,21781,,,"HONDA S-WING 125 2008  ENTRETIEN A JOUR  PNEUS NEUFS  # 12  Béquille centrale,Compatible Permis A2,Garantie 3 mois  PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d'extension de garantie jusqu'à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France",2000,HONDA,S-WING, Rennes,Pro,moto-selection,2021-06-05 16:18:41.991681,http://www.moto-selection.com/moto-occasion/honda-s-wing/1180131.html
moto-selection-1187276,1187276,CUSTOM,125,1998,0,4580,,,"  ,Garantie 3 mois",2500,YAMAHA,VIRAGO 125, Ste Maxime,Pro,moto-selection,2021-06-05 16:18:47.290072,http://www.moto-selection.com/moto-occasion/yamaha-virago-125/1187276.html
moto-selection-1181052,1181052,ROADSTER,1100,2002,0,12900,,,"Deuxième main, très bel état.  Révision annuelle effectuée ( bougies, fluides, vidanges), tous consommable en bon état ( plaquettes arrières neuves... )  Historique d'entretien connu.  Équipée top case GIVI + dosseret, pare carters + roulettes de protection, selle confort Bagster, bulle haute Yamaha.  Moto en dépôt vente.  ",4800,YAMAHA,BT-BULLDOG, Niort,Pro,moto-selection,2021-06-05 16:18:52.317894,http://www.moto-selection.com/moto-occasion/yamaha-bt-bulldog/1181052.html
moto-selection-1161753,1161753,ROUTIÈRE,750,2005,0,52200,,,"Entretien à jour, Aucun frais à prévoir  ,Garantie 3 mois  REPRISE AUTO possible toutes marques, tous kilométrages. Livraison à domicile partout en France à partir de 399EURttc ACHAT - REPRISE - DEPOT VENTE MOTO, QUAD & SCOOTER MULTIMARQUE Possibilité de garantie 12,24 et 36 mois pour 21EUR/mois* *Voir condition auprès du service commercial",3999,KAWASAKI,Z750, Nimes,Pro,moto-selection,2021-06-05 16:18:59.299457,http://www.moto-selection.com/moto-occasion/kawasaki-z750/1161753.html
moto-selection-1148465,1148465,CUSTOM,1200,2017,0,6256,,,"TRIUMPH BOBBER 1200 ETAT NEUF / VENDU NEUF AMR VITTEL / ENTRETIENS REGULIERS AMR VITTEL / AMORTISSEUR ARRIERE CONFORT BOUTIQUE TRIUMPH / CLIGNOTANTS LEDS AVANT ET ARRIERE / AMR24372-79-384  ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Peinture métal,1ère main,Garantie constructeur",9990,TRIUMPH,BONNEVILLE 1200 BOBBER, Vittel,Pro,moto-selection,2021-06-05 16:19:00.683892,http://www.moto-selection.com/moto-occasion/triumph-bonneville-1200-bobber/1148465.html
moto-selection-1170913,1170913,SCOOTER,500,2020,0,2200,,,"SYM TL 500  GARANTIE 5 ANS CONSTRUCTEUR  1700 KM ENTRETIEN A JOUR CONCURRENT T-MAX / AK550. OPTION POT AKRA 900EUR  ,Garantie constructeur jusqu'au 30/12/2025  POSSIBILITÉ DE FINANCEMENT DE 12 A 60 MOIS AVEC OU SANS APPORT ASSURANCE VÉHICULE SUR PLACE A PRIX TRÈS AVANTAGEUX EXTENSION DE GARANTIE POUR LES VÉHICULES DE MOINS DE 10 ANS DE 1 A 2 ANS COMPLÉMENTAIRE",6900,SYM,MAXSYM TL 500, St Martin D Heres,Pro,moto-selection,2021-06-05 16:19:07.143899,http://www.moto-selection.com/moto-occasion/sym-maxsym-tl-500/1170913.html
moto-selection-1184780,1184780,ROADSTER,675,2012,0,47920,,,"Options :  Garantie 3 mois avec possibilité d'extension à 12 mois, selle confort , clignotants Rizoma , silencieux carbone SC Project, , bocal maitre cylindre Rizoma, protection moteur(patins Triumph), sabot moteur,poignées Rizoma LA MAISON DE LA MOTO - 06250 MOUGINS - FRANCE Tel :04.93.75.18.40 - email : info@maisondelamoto.fr Website: http://www.maisondelamoto.fr  ",4990,TRIUMPH,STREET TRIPLE R, Mougins,Pro,moto-selection,2021-06-05 16:19:07.257251,http://www.moto-selection.com/moto-occasion/triumph-street-triple-r/1184780.html
moto-selection-1183723,1183723,SCOOTER,300,2019,0,3250,,,"YAMAHA X-MAX 300  -ABS -ECHAPPEMENT AKRAPOVIC -SAUT VENT FUME -SUPPORT DE PLAQUE COURT -DOSSERET  #DV42  ,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 10/08/2019  PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d'extension de garantie jusqu'à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France",6600,YAMAHA,X-MAX 300 ABS, Rennes,Pro,moto-selection,2021-06-05 16:19:13.282214,http://www.moto-selection.com/moto-occasion/yamaha-x-max-300-abs/1183723.html
moto-selection-1185507,1185507,ROUTIÈRE,1000,2004,0,19407,,,"YAMAHA 1000 FAZER DU 28/04/2004 EN DÉPÔT VENTE BON ÉTAT GÉNÉRAL, REVISON A JOUR DES 20000KMS, PNEUS AR NEUF, EQUIPEE DE LA SELLE CONFORT, TAMPONS DE PROTECTION, SABOT MOTEUR, PASSAGE DE ROUE, ÉCOPE DE RADIATEUR, SILENCIEUX DOUBLE SORTIE.  MOTO EN DÉPÔT VENTE PAS DE GARANTIE NI REPRISE NI FINANCEMENT.  ,Dépôt-vente  MOTOS MIELLIN votre concessionnaire exclusif YAMAHA Contacter Sébastien ou Jean Philippe. Motos Miellin 33 bd léon blum 25000 Besançon 03.81.50.17.40 miellin@miellin.net www.motos-miellin.com",4390,YAMAHA,FZ1 FAZER, Besancon,Pro,moto-selection,2021-06-05 16:19:19.642150,http://www.moto-selection.com/moto-occasion/yamaha-fz1-fazer/1185507.html
moto-selection-1188953,1188953,SCOOTER,650,2019,0,5758,,,"  ABS,Anti-patinage,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Transport possible,Dossier d'entretien complet,Révision faite,100% d'origine,A peu roulé,Affaire à saisir,En parfait état,1ère main,Disponible à l'essai,Garantie 3 mois  Pôle moto Mérignac - sortie rocade N°12 Contact : Benjamin ou Gregory 05.57.29.19.01 ou 05.57.29.19.06 ",9990,BMW,C 650 GT, Merignac,Pro,moto-selection,2021-06-05 16:19:25.636168,http://www.moto-selection.com/moto-occasion/bmw-c-650-gt/1188953.html
moto-selection-1150324,1150324,ROADSTER,750,2000,0,39495,,,"SUZUKI GSX 750 INAZUMA Accidenté en procédure RSV  Autres équipements et informations : EN PROCEDURE RSV : - Si vous êtes un particulier, vendu uniquement pour la pièce détachée, récupération de pièces, piste, circuit, compétition, stunt - Si vous êtes professionnel, ce véhicule vous sera vendu avec son dossier RSV complet, 1er rapport d'expertise et carte grise originale Livraison en France possible - Livraison en Corse possible pour 250EUR - Vente à l'export possible GAM MOTOS vous propose un choix important de motos, scooters et quads - visible sur www.gam-motos.fr Contact : gary@gam-motos.fr    02.38.89.87.87  Référence annonce : 55260    ",1000,SUZUKI,GSX 750, Pressigny Les Pins,Pro,moto-selection,2021-06-05 16:19:30.663505,http://www.moto-selection.com/moto-occasion/suzuki-gsx-750/1150324.html
moto-selection-1188042,1188042,SPORTIVE,70,1976,0,52285,,,"Superbe Honda DAX ST70  - Démarre - Superbe état - Petite révision à prévoir (nettoyage carbu, bougie, vidange etc) - Carte grise collection possible - Livraison en France possible = gap.logistik@orange.fr - Livraison Portugal / Espagne = MONCAO +351 912 127 178 / moncaotir@gmail.com - Livraison Allemagne / Belgique = ANATRANS +32 56 84 36 22 / annatrans@sdgg.be  Référence = 52285  - Documents fournis à la vente :  Carte grise Japonaise (original) Facture Certificat de cession Certificat 846A des douanes Française  st50, 80, tdr, ns, nsr, tz, tzr, rs, 125, 250, 400, 500                                                                                              Toutes nos motos sont visibles et disponibles dans notre show Room de Vitrolles en France (13127)  Consultez notre stock de motos d'occasion sur notre boutique en ligne : bike-eco.fr - livraison en France possible - pole position motos vous propose plusieurs véhicules disponibles en stock - véhicules visibles dans nos locaux - pole position moto - rn 113, quartier l'agneau - 13127 vitrolles - horaires : - lundi 13h30-18h00 - mardi au vendredi 8h45-12h30 14h00-18h00 - samedi 9h00-12h30'                                                                                                                                       Téléphone = 04.42.79.22.22",3790,HONDA,DAX ST, Vitrolles,Pro,moto-selection,2021-06-05 16:19:35.196881,http://www.moto-selection.com/moto-occasion/honda-dax-st/1188042.html
